NT,NR,PM,BF,CUM,ND,Distance,PPV
120.00660530205518,5.962011144392084,4.43159047775599,2.28789218134308,38.01219113522132,119.95215054962627,699.9526710500469,1.0598738061350064
132.9463606054019,7.023388183588154,4.003461829005789,2.0373481748751394,37.98539840429181,133.07586319993587,599.893426107447,5.6107823298528325
148.1110693542696,11.98275341785274,4.452017088927283,3.5441809649616944,31.689029457738982,147.99674702796207,800.0019288383087,1.3554500505128777
112.03954889655768,5.919183619018084,3.911321892260157,2.899691739137913,32.34249635765277,112.03302853507564,699.9698937461309,1.9021699026115038
119.90081799560676,5.951125607310222,3.8764007795188027,2.9651675849859025,31.70961588800372,119.99904442229291,700.076897648798,2.052830777138781
162.01435573042355,6.009866400798102,3.4333931967046487,2.6015304866317863,31.762221031295404,161.98215180334685,799.9526946479813,1.1797303366274878
311.99769023996913,12.060598436087178,4.51530600909929,3.6119799545173734,25.490898925239343,312.1186892873063,799.9830734861803,3.001042239650819
165.01901967735319,5.994926862424403,3.519211960884921,2.4822689520597296,28.60283406483137,165.05752562522648,700.0198013639451,1.0833132087974167
163.035705353232,7.155110454976573,4.458008724869542,3.3312004517849867,38.07245274439612,163.01898573756597,800.0437457420979,0.9260745807885313
24.965810576331123,6.964380408684267,2.0481306715550036,1.5338385951096805,13.966571084965505,24.98760464642488,700.0037523249347,2.2994671318885156
101.99791247041644,5.9552520300508025,5.820540844960693,4.287344227780086,50.45477537985666,107.02782699710045,599.9538740681443,9.276959325959968
149.95698866142885,6.047675842871918,5.017784492746925,3.7034531394337145,37.98587828516367,149.9820834669317,699.9799146611588,3.8538559415292
119.01384526432047,7.970014736999095,7.007529879617677,5.413105594363362,51.91445256014948,118.98556230810813,599.950376800631,5.004351661296477
135.9640868966755,6.973148293798676,3.8993762961808804,3.099667468797461,33.65684812484994,135.93812707429979,800.0127969964602,2.0291877895446437
152.0932602243219,7.013484680832986,3.979369743731917,2.9067158741711907,31.72418126336332,151.9297714772376,700.0161679932526,2.194413555634629
877.0487243439752,9.006842845314466,3.9963509014991327,2.9966085599009054,31.746906943388712,87.01057953508034,700.0028691322424,2.2845756391862873
104.9819808018573,10.965966413057458,3.7632353478735663,2.905073751156023,31.730548187934712,104.98243752178654,700.1191475981567,1.2486985504688821
132.97259881255258,11.949358688712056,3.869593106315517,2.9957102128027016,29.21338173015433,133.010697079739,700.0305714547782,1.012168934142111
142.05989345223912,5.961959503532845,3.929380446907722,3.1948327849946643,25.590728728510204,142.06260581915427,600.0087695243443,5.349576317993791
143.06432093371615,5.964537050752387,3.362539504148945,2.590635521588218,27.529628201414386,142.99948768538684,699.9486760351862,1.9139400398859394
157.08613476223707,5.939247264533831,4.163623195579561,3.1151207614074914,31.729467092864205,156.9471799073422,699.9941175041371,2.641832809435414
149.9846738325381,6.078636739285616,4.090643694745971,2.9155224251087732,33.72883567867963,150.07037115244688,699.9771158789232,5.089275790566034
177.995841274427,6.083740179505447,3.477182291770932,2.5715311671235543,25.78741951336587,177.99799112649598,799.9468003550078,0.6177479370978287
125.95891583063037,6.056090092872393,4.017061131946298,2.9369564799887686,33.76252141348275,126.01094034712548,700.0074190948283,2.144140848089988
92.08403993017708,5.960665171757295,4.15070487283788,2.9734393729217423,33.10621902347359,91.95131830655025,600.0065515750921,3.655206966612474
153.9643446090832,7.0100399344206705,4.017426925537798,3.07683346374087,31.798340106171977,154.01396212530136,700.0260028495467,3.4399293443443364
153.0627505325434,7.0131658929020695,3.967072750876746,3.0373330634124125,33.7261261958576,153.02930957763604,900.0218991211133,1.5326827040875215
199.96551492587196,5.996629409274572,4.275014454965736,3.2919955835691215,35.054280106837034,200.0307252818046,699.969765984743,4.3236354421638215
289.03084150557055,7.029418887527351,4.425431997933552,3.5326693759365546,35.04422315938597,288.95982404650397,700.0683446959166,3.0563804707508657
285.0647311743462,7.031832660170618,4.04574966446952,2.9619757542934058,32.02701730659094,285.0599119875978,599.9633500075223,7.271210276275692
89.88421232998283,5.972598852613656,4.369987708879695,2.996567559023693,37.96670669543449,89.99484291513336,600.0404867144247,4.120771324581878
119.01312720853488,6.009369299515046,4.003136106649398,2.960407261689124,31.970911102042102,119.04757538451162,699.9676026281036,1.9829801929174433
112.99997533785232,7.047930809080086,5.801655563069359,4.458172401522677,50.41553471416333,112.95741991596968,699.8782094942227,2.809757787511644
104.97669529827087,7.030549047999451,3.9413805311871823,2.9226619828600757,31.78423960558466,136.01437183586646,700.081829018656,2.5862904355765313
227.9717228332888,6.97959423236311,4.095166016098587,3.0356410182845526,31.75270406587532,227.96307937921324,799.9264197765737,0.5594885546911508
149.94998197334957,6.98555500168285,3.562411445558283,2.851141044239378,25.509426228822946,150.02917401269391,899.9464911136995,0.5432580745983998
137.95998748827142,5.987055802321095,4.3224919857335795,3.300991549325142,38.00741026224966,137.99955623621412,700.0308451006962,2.66570064889056
176.0237641775038,6.998256989467633,3.5276167185860086,2.7305962695379513,255.0185264524723,175.96647192582762,499.9798061433642,6.54552097563125
149.95318931606002,5.963415582409347,3.2692990622248232,2.4339433152299907,25.462339115088653,149.84646703970324,699.9966135610667,1.2918375127334185
175.98784080044527,12.959955545838499,3.6179390456354015,2.5392568491002945,25.55191358532647,176.0081585766343,800.0325173780154,2.716360628105383
149.93983656949575,5.965220254836732,3.5758816057265537,2.674122647229986,31.705135154962022,149.98426340488524,899.9558880393213,0.5050120030321397
228.06583619753974,6.000851816032409,3.7686338795387595,2.7739765912238434,31.724438304201453,227.96346517930212,699.9942928979117,2.449984313003906
212.9917390560844,7.027556153972146,3.9708234331601497,2.9091688423987114,31.691608969822983,212.96341330265918,700.0008264029431,5.016281432645016
109.010468616164,5.963795023362637,6.232560683008915,4.603653640443132,75.52480743345735,109.10692809833061,699.9781129151488,7.190397200999467
135.93926435808055,7.030069886740806,3.4586685263623127,2.7100508775271104,25.434444197548363,135.99393484672092,700.0414028766916,2.674316962129482
172.89383385544582,6.039253389060205,3.643656622759481,2.043754697520728,31.739825097727955,172.9024470210349,799.9900750875803,1.8689437500395654
164.99578851607885,6.970272317425042,4.45592191193623,3.258038129445358,37.89007558434848,165.04443812349695,700.0685572764756,1.2958065490894646
153.03552867587075,7.95822172223671,4.537782471031757,3.2784534585595586,38.01490034665061,153.03236071574062,799.927895675253,1.7966103292890834
150.0264488244506,8.04970759379501,4.4838468081894876,3.291338646111231,37.985813229303595,150.0349090284698,700.0084382834613,2.9135863749805626
129.91109589240313,7.9517954048235415,4.327489167509051,3.265792346239849,31.902625967372522,130.09666800299024,599.9308223609531,6.468513934508523
172.94922972557265,5.962354538367752,3.1053716817767882,2.318901497745119,25.477847608492638,172.9672116491451,800.0449026306,1.133690118778012
83.96610833770458,7.060279975097832,3.873222771242215,3.049686574979516,33.789414809647134,83.99994769227142,700.0100418397102,1.3743815788087343
107.96713495551253,6.034822675587895,2.469182652961925,2.042265430949367,16.98503113387006,108.04775490778441,700.0640786602954,0.8867522244584591
174.98900329535707,6.955234474796708,3.976200612820227,2.9748357001738635,31.832373156778104,174.95676361911035,699.9931858665784,3.7710120080725673
199.0251074393082,6.956753910745679,3.9775409855410637,3.0060835445516343,31.74863485218222,199.00289256598776,699.9416924345907,2.741430869749971
203.03583801849842,7.066414539780183,4.0955235190757175,3.0055176533221593,31.772235463781726,203.0276993096695,700.0799989214875,16.704118782269862
76.08900768297315,8.031826466824223,7.31355360970513,5.326910155856687,66.90607023258764,76.11544144012375,700.0401682683391,7.2354828452297815
167.99289911712518,6.9346219598546375,4.670518285667312,3.486699876619646,50.44638643843412,167.99204791890008,800.0922743025164,2.3947083767805553
137.9890734155691,6.9623781932621736,5.410782833302045,3.8930945242392587,38.01194434251694,137.9790338725114,700.0629094116581,5.786313133305512
160.10090062199149,7.013154627607495,3.921739047532605,2.995980220830717,37.97992202379616,160.02443742899706,699.9548304171132,1.4801869202111113
216.97929397330768,6.8932594278584105,3.575290894309322,2.8551489086266573,25.486382403808282,217.0018375827918,799.9593508722368,2.6130115105679677
222.00883729777394,7.928694408139489,3.5763030136068332,2.8869333012825096,25.489914890935907,222.04811223123147,700.0113960132853,3.3582013192450373
118.94167412365333,6.110935648104581,3.7045310259706437,2.973731230568667,25.504101445057632,118.9663781654883,600.0178044310557,3.8525376596651366
79.98236955976141,7.071147744334456,3.821196009008518,2.7829742788488803,31.719228459354067,79.96276865807505,699.9996429377891,4.17488418675715
108.93935072767134,5.001350126047413,5.062654954469847,3.1547691884698446,62.95326186962396,109.05776194936661,700.0695139710933,1.9456733497419791
147.89550186325107,5.973729777770869,4.347100678890671,2.898563027396151,38.06700997103542,147.92840829246688,699.971883378326,2.6910226529517476
148.90853895708898,5.957005460742837,3.7982831688566407,3.78754294898154,30.33424543331111,148.99047705287154,700.0373681184706,3.237428977511001
177.9955132053622,6.916278444494432,3.4565651415875767,2.5713272125961364,31.331060121194277,178.00941624541628,699.9399026287085,3.5362178964935858
152.9845260974379,12.008771949253406,4.1640558138323,3.1955254659280246,31.951915505673362,152.99300545870048,799.9381533895064,2.0118892954810246
421.97381046366723,9.98642774619724,4.749393681904203,3.848446685876309,37.42624513695005,422.0027291727729,700.1010972248293,4.8322077645720505
92.9818666400426,6.999263726585323,8.44975027740194,6.5136259843882955,50.072331630704944,92.92769765488157,699.9827924259489,1.089573065033597
421.9859194738936,9.974194259236034,6.727605778363659,5.046999253873849,37.47287197556336,421.96506367537125,699.9390508640724,9.518324269314482
155.05766420737086,6.950936604486964,2.919049263661437,2.24300156132543,25.472022000408806,155.07664277396665,600.0276495368785,1.2876645824215844
400.95212749210685,13.036622948864855,8.096126564700592,2.0416538380881684,50.09471980029829,400.94112371351423,700.0250217080497,2.795703535768377
168.99814098269562,11.932380438222598,1.5715676847418403,1.2611572084616984,12.599348082918832,168.93738988013573,699.9775501617088,1.24485246470245
500.0286960312723,11.054125039964898,6.928737269961177,5.767871474214868,41.49934571018725,500.04322928935716,700.0455153406265,0.03293795660089662
230.9742686716639,11.981441729900057,3.0977127622479177,2.3890461776036163,31.228631175794455,461.97875469438895,700.0651720494493,0.5525404943849017
376.92036864177027,12.016616506072603,7.5841111241563315,2.781560452143459,49.92784245132323,376.9696354930802,600.0305037850416,11.743692439317863
188.994626573542,7.021197650908394,4.0986501359902,3.2763841550516313,25.528362369095156,188.9840593504564,700.066913308673,3.75933480757808
435.0411134483404,10.018369165862083,9.01968942822956,3.9980880927673876,41.48180453061044,435.0454001636522,699.9332630117135,4.089883060154833
158.10439210805947,13.10709726372034,2.4671220259319604,2.0841933468639904,12.494679313973913,157.97712068099648,700.0677153268866,0.684135280496292
385.00874211562996,13.002822996543884,9.21719358888018,5.963642237457972,75.03225206817909,384.99068964607534,699.9918258936983,12.117063801992604
157.036236694501,17.06273141259577,2.9118726991737485,2.250127109618714,25.022714750747216,157.01525510532358,699.9949129111686,0.8060554802632666
281.9646315534808,11.016560078375699,8.979818688929308,6.439495702925802,74.99314745916044,282.0169837650415,700.0309840252976,4.935493801800889
166.99523424162643,10.044398573482754,4.0282163066172165,3.2010475515211283,25.494952384221822,167.02583353377972,800.0693409212232,1.449091283659754
500.0898030533763,12.993357533654384,4.32949499264625,2.4604959814768534,25.44970768696075,499.98251735140485,500.0781677365175,10.90895266528664
342.9435605307351,11.95838272381077,9.048518729059138,6.489567334863301,87.4908234634587,343.0546830148705,699.9738833300863,0.06437796284511967
183.0738388477228,5.9917086000583755,5.041710732135476,3.53748580374576,38.0446771502835,182.98336304506356,699.9754983827254,6.2451373492474795
147.04840654948748,5.968157740444191,6.1468436074181865,4.479295471624973,50.0279331636069,147.0041968704415,699.9861824430648,3.7921472629890602
159.041745787451,5.953398124045604,6.712047598696055,4.574180434327565,49.988536046801066,158.9859580726974,699.9566914445538,4.145068580718157
168.0376641933505,7.02018106266285,5.27126328942717,4.763901135492267,50.01040431837458,161.9404627530559,700.020434628431,2.1981657157310286
119.94575760947663,6.033001306232241,6.936069334567855,5.5483969746694255,49.98457941203773,126.02865102458404,700.0420773855536,2.233337556761586
171.02949159072256,7.9261652504852025,3.767496446809343,2.944257950805859,25.474969099224953,170.93485678058752,799.8990247923427,1.3063382712023286
124.04778178675222,10.00520102691027,3.4945405334161865,2.748157902735422,25.52531509463368,124.01699164127712,799.9216254475402,1.483305808670277
133.96719607068025,6.968201541229922,3.8797272541984933,3.252030087178294,25.44911304196091,134.05387701762248,699.9859343358557,0.6643717540068158
143.02423674842265,5.960847871664924,3.2953222724561626,2.478440791647992,25.491997991657122,143.0074753790477,799.9727080836827,0.7938879242612512
132.0357537302219,7.093283606108274,4.488157730080953,3.55173666453258,31.966187152354458,131.9589326308669,699.993920090769,0.5306016258637366
92.98809396513133,7.03434935318723,8.436009478455496,6.5105649773915175,50.03326566911081,93.01785918573393,700.0780186305891,1.0499754226271878
154.97392542590856,7.101688479556906,2.9348902558694827,2.1675343916800176,25.48987635495972,154.96676953845278,599.9393816731233,1.3332236101026342
189.02073564486568,6.994696118383451,4.051856888064774,3.2485661446259777,25.538943205746552,188.93135886511763,699.9316996465647,3.725491793100984
156.99631774028884,16.930943792547453,2.96302517201412,2.2894327504798944,24.98517736239839,157.01059277006487,699.9879450465589,0.9266283278040409
167.02921271917222,9.976416410776995,3.9088053607108733,3.1438893854039636,25.44889160135449,166.98991412889328,799.9925043961586,1.5539933904443899
146.0326654335038,7.036133115595918,3.6711891996188566,2.7414711737147797,31.917366976866784,145.98752571489416,699.9846325702356,1.5911134796440336
124.07552787756764,8.01493434159283,4.5167491253109695,3.2537785951906812,37.96207106156808,124.06269145389399,699.9398642310658,1.727631228394512
141.03138215172243,9.002019702042318,3.6706734438794864,2.8388537197696326,25.531741705304157,141.05431316919513,700.0289805646942,2.839369415402168
218.9728972881245,6.9457787175889285,3.010968638323114,2.4216713276766892,16.050717120999586,218.93796300158917,699.9982026613953,6.088988530435065
126.05607156798409,7.958262781895264,4.454256066568316,3.4049453183533007,33.22997970617694,125.91479474881848,700.0306820611875,1.014976941778982
209.00180937402826,6.001719481577745,4.255672722992895,3.286157296045058,31.942269827210485,209.0162557755385,699.9308929151692,2.2096990776113676
229.90356639143536,7.06303921936138,3.9564588932327522,2.9174474278854143,31.985921994010862,229.99409605582596,700.0337857157327,6.945755869717188
223.89947906771528,7.083105324198553,3.9505944780987794,2.949428948454434,32.040535071799496,223.99895267600456,699.9898734785695,4.030035506218438
225.00549485157126,8.974650790056355,4.9171108889341655,3.457825560410561,49.96002097677281,224.99978424800298,599.9637524864817,5.217604829727727
231.9752270808968,6.991819095412252,2.866144537613902,2.1626938326907728,18.008899501667933,231.96795496195432,799.9263570197375,1.3116005453479453
176.9769242455492,7.996975836888198,4.357601543435348,3.288268334807578,32.006227612889866,176.99464888645568,700.0368682485605,5.985682451402713
183.0005574474875,6.045008506865576,5.1293979014701785,3.45147583306608,37.95330595550032,183.02634570635956,699.9264373334502,6.224817834160991
146.98008248635836,5.985689167903346,6.1085324420623115,4.459679727033277,50.00777627193852,147.00791297478776,699.9689915734726,3.750538289610562
159.05415931191618,6.058532647940598,6.592245185551876,4.536296635780295,49.99208879924056,159.05809860167756,700.0149760524956,4.133503908384828
168.00133211396732,6.963388486326657,5.328415515507919,4.666820695129491,49.92421663828464,162.0073411755216,699.9832351744175,2.124028622167041
119.99376353223344,6.0369554983467175,6.953311674800048,5.497091582154128,49.93787087336731,125.91601242286274,699.9572282768586,2.144000612415208
171.02648020745377,8.005876322814723,3.7699357784591196,2.9786986924293672,25.524602300159085,171.02965034657046,800.000727381877,1.3020768457399692
124.05644457802819,9.977645197522556,3.440827103688889,2.7861152277428447,25.45564513728648,124.07313491215027,799.9608384069481,1.5455397570816363
134.00848517358062,7.042098341527093,3.7769683555095046,3.1554856504112463,25.56026087604084,134.0223292237484,699.9252023169153,0.5750358204625862
143.01880355773693,6.024823821953572,3.2580839692867296,2.5835561146980326,25.543206136943954,143.0555743278061,799.8976377408284,0.8361439044849236
131.94948695568627,7.0627279073551,4.554968581842567,3.589248147566553,32.02981802368286,132.0557529570233,699.9952472450532,0.5098969211265432
93.0100068454783,7.076615262016799,8.362870421624311,6.466879379744464,49.986424287063464,93.07259331905303,700.0899221378926,1.1323030470604876
154.98531927733637,6.991180419596679,2.957239832046894,2.1925491038292435,25.452961173072758,154.98174860774276,600.0402845509424,1.3067373739859027
188.98601634829785,7.007420725586813,4.115091421740383,3.143618444839963,25.516417224525938,189.03851264633204,699.9240960078113,3.7103799661685724
156.93323868577363,16.96613754289397,2.978106629492473,2.219381314962974,24.944921054514968,156.9937264382814,699.875203809359,0.8825500918715394
167.02790595371107,10.008013478827701,4.049220770269057,3.1703247608537577,25.57856780054914,166.98089227073748,799.9404459300307,1.5250628915518494
145.9646308068736,6.9753318782589275,3.705453862303295,2.72387810794655,31.95263913869868,146.05110047411011,700.0835340825021,1.6365610986786723
123.94297933086106,8.042519541361916,4.420490183421158,3.19724675674513,37.91535351523239,123.99034491566691,699.9853315158344,1.6271449792371733
141.07824302431865,9.011614204721184,3.649370593495748,2.8220067809292595,25.53159395630553,141.08135361823048,700.0002626040999,2.7927944966360534
219.0798855662682,7.015158740189468,2.918788417472931,2.482814747509786,16.06106184734666,219.00072026023545,700.0366233254274,6.060210864581568
125.9979127575965,8.029283056124344,4.492292656705574,3.443934147685109,33.26756805635923,125.95890928495614,699.9718872938618,0.8920135818430837
208.90498013092073,6.072493526109609,4.188443818330104,3.298848316210634,31.99398399583959,208.99561941577724,699.9828614252443,2.3600672531823403
229.9748668176529,7.034395598392472,4.097175798184366,2.8805842835740805,31.898766653698875,229.96913649954212,700.0632672456451,6.888858173481756
224.01127525848986,7.023935480910411,3.978498788247797,3.08721290223833,32.105769435102204,223.84128198297964,699.9158535170204,4.051987554353686
167.95361823416695,8.400646284286728,3.834101139970144,2.8649112121686606,27.538741442670354,167.93798678196126,699.993569680847,4.010211258233424
290.53520836013973,11.205658260852037,7.445050139583042,5.154315630898001,59.798630412603224,290.44332919905156,699.9170342500115,7.966797064171998
145.13399246347845,6.079936653566085,5.790121876528314,4.256494339282243,47.557733161101,145.13103087350973,699.9744710374779,3.4958240390182618
152.65412149472562,6.6565163076009055,3.8043730406807916,2.896205183552914,31.79359178627563,152.6151472636836,767.5238040814152,2.4171674158644176
140.71183387471535,6.9097230707726975,3.9388512238754614,3.0123938098342746,33.371266654988254,140.71673609616664,778.5611352459309,2.133102353734339
77.7443067059677,8.210255725025164,7.124050982652949,5.397736180091691,65.4314440773593,77.74641479006712,699.980625939878,6.712697093199891
121.71399253961641,7.069853881720074,4.214729730955015,3.0858498358609983,35.29175097509266,121.76671410061405,699.9664826019684,1.7887406727761639
397.27411232015567,11.486205929074044,5.370214334750016,3.3799555881325154,31.712023158055814,397.233632485099,550.3981805730592,8.512802699917238
149.42628624920738,11.716665732907458,2.1698830320553535,1.7287263471499477,18.410102380393635,149.52538475189644,700.0692011973256,1.15540860341813
132.9885651275674,6.011470045674851,3.8609873004841258,3.414415020875038,31.144364882227475,132.93644090422413,699.9998256965232,2.581228176149047
131.72817237938426,6.037878577822209,5.355594801469342,4.013305418142558,42.22493729694309,133.8330059578435,699.982167185997,2.4910755166915957
253.7502364715727,6.982542704022554,4.182050757155964,3.3085533672581673,33.47369926767445,253.85419492166474,699.8852027710859,4.067410326241316
120.5633147707911,9.47460274026907,6.45572003329691,5.002391176921791,40.94679130714818,120.58985261442787,750.0881948908105,1.1451224873241963
161.18795349442632,14.099299583715142,3.384240580024321,2.5627340108934216,25.201980608530533,161.17389282802867,741.6537182047514,1.0934556552405779
164.6026189116575,6.642379148046526,3.8536525344647767,2.911475581153621,33.01497937631851,164.67173802323188,700.0023518275623,2.5776255713146816
122.44110300632683,7.0350553034408385,2.985225247344957,2.330488957516145,169.63785948141705,122.54460245189473,570.8969869511404,5.076969127055604
159.68677520219265,7.303519358931069,3.4766245272049137,2.6899816849717864,25.726692832753926,159.75857435196644,799.9483855760176,0.9435083378883118
134.83166876991896,7.569210237416861,3.322986602495024,2.571487900750745,25.553900769836485,134.78844565456941,799.9626176989029,1.1040041244694063
41.78024725756744,6.779904143974909,2.509642948173595,1.8686431064927203,18.8367887739199,41.771257449540435,674.9101075634919,2.6221244387865403
132.26351118494483,7.377386014154927,8.067508032047778,6.253813347870604,48.56209235361677,132.19290911461033,699.9870373087089,1.4780141931009
176.50954978947837,6.105068154629968,3.6687930258412096,2.119346780004841,32.40135287272469,176.60226670807376,798.3264168351593,1.9280360682159263
134.43446225679858,6.946226844682421,4.194759578811042,3.2170555557700755,33.08798437305945,134.47848760709633,762.1088129435935,1.4542981693307155
134.68074140437906,10.519220566091747,3.4710424896284855,2.793794978071043,25.465900016009808,134.83368878846065,800.0246769170021,1.7913684355048354
143.55486900805187,8.998355800895789,3.793123000455767,2.7888972332183326,29.12807633244238,143.52808884759972,742.0440792282444,2.310105311000692
153.08404637233448,11.055848669644048,4.4773381524543785,3.3909026662924227,31.772436690171244,153.1351874327308,781.0695353208104,1.6836254945321432
215.5294667880457,7.058359272197346,3.9836299998463107,3.1668211526268917,30.425740454295784,215.478311732322,700.0257517368366,2.8442408392915812
147.24717466346388,6.077591291277459,5.201839893978044,3.9278455097387797,38.59057946403456,147.22114960882536,700.0205788097746,3.649753937998313
141.06475880853412,6.066344419353201,5.984597372100873,4.083529960562668,45.488451288012186,141.11756267375728,673.1900653439218,4.066707392652432
152.77220950632707,6.207233818030375,3.851100653685666,2.858351571586782,32.29912617590451,152.6989108359161,676.453932109694,3.1845318082027254
148.4349896777703,14.076279836882744,3.3583963853596908,2.5272267234234205,27.290157476031077,148.44838132937437,668.3158104697455,2.5893326558844367
170.25279994423786,9.915653935793785,3.9474542999688214,3.140185928905271,25.09757027038964,170.3603769212448,800.0144280576801,1.6044466766008607
90.65896484936447,6.989858096913577,3.9040947136370283,3.0365438380214798,32.62797202054902,90.70370759792017,699.9802943997329,1.2400180046915048
128.6042903301861,9.072236865665534,3.3913733729999267,2.706629395674883,25.489335033849375,128.73949406979676,799.9580204205271,1.4345856789698135
137.7662279924032,7.067917068533256,3.8928448345364592,3.0134247100274965,25.201365388601104,137.7800067605016,703.8209461106193,0.6873171468496504
158.16938972954281,6.8188355142008605,4.42445980032464,3.211870655475413,34.58933073703879,158.13252469128042,699.9859499353093,2.5497086602555075
103.36911270890133,5.98417584609079,5.549865590652904,4.024499717725587,61.47988803533044,103.35543950324887,666.7373776256178,6.009234307321892
37.87110267817906,7.0515828706316865,2.2589122574179523,1.9174320175346622,17.251578366824308,37.265483571901406,700.0040229860692,2.363823307203211
166.05091440958915,6.179008037776471,3.536858282762339,2.8412359149245696,25.58871919270215,166.07308175589617,772.9374538771915,0.6617766033796224
160.90912165514894,6.938940763521021,3.9475448701767695,2.9170703769950355,41.8900829431117,160.9365195535051,751.2595795731464,2.8097177463735927
128.46269044988608,7.535342331795864,4.5485898185946265,3.5190489065513044,32.61263901027371,128.6167457752223,700.0865586436407,0.7329302524613936
97.87364341299092,5.982190650473414,4.179947760398129,3.014814692187375,33.162594106790195,97.94735765959504,601.7982029984014,3.7209842991176716
142.7381960038096,6.009618932568002,3.923924765525255,3.6344050557472367,31.26808822688496,142.75905549812458,700.0131157232845,2.956323236693889
116.95120567972808,6.955158894640941,2.9466454570254914,2.301982983813662,160.83898582875037,116.9940254113486,578.1063738416415,4.9436916469273635
142.09363377268434,6.072032869267219,3.988842310659968,3.268895675334076,25.546028868560576,142.08696041412108,618.8777964099887,4.912667087882875
208.09230743891436,6.001734239036486,4.273598534691436,3.1518531094322317,32.327792202814464,208.19058945355508,699.9692929748893,2.4087726811302343
141.64513193239037,7.31814752551548,4.405749960355182,3.3809972500941097,35.388830840474895,141.62824765342387,599.999394886536,2.7552884164132774
118.23531878221347,10.966920143306186,6.204593562588067,4.778968229858494,40.094487563481835,118.23248552075471,699.922628525676,0.9108631889236803
175.76832139345134,6.983046825667679,3.211879845250568,2.4379949715641263,25.311241449036626,175.72176790774677,661.1183681223254,3.2973759313817634
121.9738494360603,6.073774623827615,3.872516190255558,2.9399054993939573,31.768004991879558,121.84754677958513,700.0291226046368,1.9912068207957165
64.52289864011567,7.068640018711102,2.2833676932300766,1.7548238104219827,17.31283434522349,64.6585787030289,719.5230685636908,1.9671853004749147
122.56469821423397,7.356582757213448,6.907236871404338,5.439716889661058,43.63997318868516,122.55788006125488,699.9604924547665,2.76721516876105
149.10374362229697,7.332359888037445,4.209575795149152,2.9971447347425384,36.65215380540267,149.01711562587244,722.3210320164842,2.4974335052102417
172.26369048670242,9.922046314142687,5.1798079733612115,3.942943340912078,42.084878146632356,281.9264958778803,647.5068306945888,2.7917939804519865
195.4673616089099,8.225843878869918,3.3748510874972064,2.6473661778899276,25.4591724077645,195.47800359360238,799.9223427592983,1.69380992378858
180.32416902043227,11.861932217230045,3.243078614332969,2.2601984152911854,24.962631683597987,180.24740465018436,700.0167700651699,6.024931018459086
132.12869811320095,7.990153476282681,3.442490178722265,2.6132689641596825,27.97042566069651,132.2388301702443,699.8693643435893,1.3220758916323678
265.73397619647454,10.975392390265993,7.920979964000946,5.79431673590812,66.00285975346482,265.72791630851344,700.0023711463674,4.453316157888252
132.40556788393883,5.943659489185346,4.519608739733234,3.327673582870327,36.89098865053194,132.3757241825257,699.9666190182372,2.482939096877625
149.14424052938924,6.217427768918159,3.6590025225605296,2.7236321396653516,31.873001726005015,149.1243989260751,854.3008303226813,0.8364167488102517
182.3596159580027,6.039663252050743,5.073502169838295,3.6011697209833144,38.11775948645335,182.2836469290854,699.9667365175804,6.146461246115058
143.66265877752082,6.073868404872653,5.569585027289955,4.09830293443089,60.36275712580541,143.70003151133497,699.9976672247361,5.464541752926187
