NT,NR,PM,BF,CUM,ND,Distance,PPV,SD
165.0190196773532,5.994926862424403,3.519211960884921,2.4822689520597296,28.60283406483137,165.05752562522648,700.0198013639451,1.0833132087974169,130.8897962641543
163.035705353232,7.155110454976573,4.458008724869542,3.3312004517849867,38.07245274439612,163.01898573756597,800.0437457420979,0.9260745807885312,129.66068341793485
24.965810576331123,6.964380408684267,2.048130671555004,1.5338385951096805,13.966571084965503,24.98760464642488,700.0037523249347,2.299467131888516,187.30763051472093
101.99791247041644,5.9552520300508025,5.820540844960693,4.287344227780086,50.45477537985666,107.02782699710043,599.9538740681443,9.276959325959968,84.46304291163068
149.95698866142885,6.047675842871918,5.017784492746925,3.7034531394337145,37.98587828516367,149.9820834669317,699.9799146611588,3.8538559415292,113.5728416813989
119.01384526432048,7.970014736999095,7.007529879617677,5.413105594363362,51.91445256014948,118.98556230810811,599.950376800631,5.004351661296477,83.26666891931971
135.9640868966755,6.973148293798676,3.89937629618088,3.099667468797461,33.65684812484994,135.9381270742998,800.0127969964602,2.029187789544644,137.89871286054762
152.0932602243219,7.013484680832986,3.979369743731917,2.9067158741711907,31.72418126336332,151.9297714772376,700.0161679932526,2.194413555634629,124.28332383872977
877.0487243439752,9.006842845314466,3.9963509014991327,2.9966085599009054,31.746906943388712,87.01057953508034,700.0028691322424,2.2845756391862877,124.23647215729729
104.9819808018573,10.965966413057458,3.7632353478735663,2.905073751156023,31.730548187934712,104.98243752178654,700.1191475981567,1.248698550468882,124.2891356419984
132.97259881255258,11.949358688712056,3.869593106315517,2.9957102128027016,29.21338173015433,133.010697079739,700.0305714547782,1.012168934142111,129.51679530865252
142.05989345223912,5.961959503532845,3.929380446907722,3.1948327849946643,25.590728728510204,142.06260581915427,600.0087695243443,5.349576317993791,118.60862502371492
143.06432093371615,5.964537050752387,3.362539504148945,2.590635521588218,27.529628201414383,142.99948768538684,699.9486760351862,1.9139400398859396,133.40313120158115
157.08613476223707,5.939247264533831,4.163623195579561,3.1151207614074914,31.729467092864205,156.9471799073422,699.9941175041371,2.641832809435414,124.26905659865271
149.9846738325381,6.078636739285616,4.090643694745971,2.915522425108773,33.72883567867963,150.07037115244688,699.9771158789232,5.089275790566034,120.52667263459283
177.995841274427,6.083740179505447,3.477182291770932,2.5715311671235543,25.78741951336587,177.99799112649598,799.9468003550078,0.6177479370978287,157.52778371986886
125.95891583063036,6.056090092872393,4.017061131946298,2.9369564799887686,33.76252141348275,126.01094034712548,700.0074190948283,2.144140848089988,120.47174655501023
92.08403993017708,5.960665171757295,4.15070487283788,2.9734393729217423,33.10621902347359,91.95131830655023,600.0065515750921,3.655206966612474,104.28004276137233
153.9643446090832,7.010039934420671,4.017426925537798,3.07683346374087,31.798340106171977,154.01396212530136,700.0260028495467,3.4399293443443364,124.14005897192226
153.0627505325434,7.0131658929020695,3.967072750876746,3.0373330634124125,33.7261261958576,153.02930957763604,900.0218991211133,1.5326827040875215,154.97792661860402
199.965514925872,5.996629409274572,4.275014454965736,3.291995583569121,35.054280106837034,200.0307252818046,699.969765984743,4.3236354421638215,118.22484559338241
289.0308415055705,7.029418887527351,4.425431997933552,3.5326693759365546,35.04422315938597,288.959824046504,700.0683446959166,3.0563804707508657,118.25846071233349
285.0647311743462,7.031832660170618,4.04574966446952,2.9619757542934058,32.02701730659094,285.0599119875978,599.9633500075223,7.271210276275692,106.0147940964185
89.88421232998283,5.972598852613656,4.369987708879695,2.996567559023693,37.96670669543449,89.99484291513336,600.0404867144247,4.120771324581878,97.38208999135178
119.01312720853488,6.009369299515046,4.003136106649398,2.960407261689124,31.970911102042106,119.04757538451162,699.9676026281036,1.9829801929174435,123.79423861837216
112.99997533785232,7.047930809080086,5.801655563069359,4.458172401522677,50.41553471416333,112.95741991596968,699.8782094942227,2.809757787511644,98.56898471172335
104.97669529827088,7.030549047999451,3.9413805311871823,2.922661982860076,31.78423960558466,136.01437183586646,700.081829018656,2.5862904355765317,124.17749436479987
227.9717228332888,6.97959423236311,4.095166016098587,3.035641018284553,31.75270406587532,227.96307937921324,799.9264197765737,0.5594885546911508,141.95793816091984
149.94998197334957,6.98555500168285,3.562411445558283,2.851141044239378,25.509426228822942,150.02917401269391,899.9464911136995,0.5432580745983998,178.18303122409964
137.95998748827142,5.987055802321095,4.32249198573358,3.300991549325142,38.00741026224966,137.99955623621412,700.0308451006962,2.66570064889056,113.5489276550371
176.0237641775038,6.998256989467633,3.527616718586009,2.7305962695379518,255.0185264524723,175.96647192582762,499.9798061433642,6.54552097563125,31.308812650814573
149.95318931606002,5.963415582409347,3.2692990622248232,2.4339433152299907,25.462339115088653,149.84646703970324,699.9966135610667,1.2918375127334183,138.722462678505
175.98784080044527,12.9599555458385,3.6179390456354015,2.5392568491002945,25.55191358532647,176.0081585766343,800.0325173780154,2.716360628105383,158.26902402201182
149.93983656949575,5.965220254836732,3.5758816057265537,2.674122647229986,31.705135154962026,149.98426340488524,899.9558880393213,0.5050120030321397,159.82930768761176
228.0658361975397,6.000851816032409,3.76863387953876,2.7739765912238434,31.724438304201453,227.9634651793021,699.9942928979117,2.449984313003906,124.2789365821165
212.9917390560844,7.027556153972146,3.9708234331601497,2.9091688423987114,31.691608969822983,212.9634133026592,700.0008264029431,5.016281432645016,124.34445076642082
109.010468616164,5.963795023362637,6.232560683008915,4.603653640443132,75.52480743345735,109.1069280983306,699.9781129151488,7.190397200999467,80.54519685695735
135.93926435808055,7.030069886740806,3.4586685263623127,2.7100508775271104,25.434444197548363,135.99393484672092,700.0414028766916,2.674316962129482,138.80739394912595
172.89383385544582,6.039253389060205,3.643656622759481,2.043754697520728,31.739825097727955,172.9024470210349,799.9900750875803,1.8689437500395651,141.99803495254986
164.99578851607885,6.970272317425042,4.45592191193623,3.258038129445358,37.89007558434848,165.04443812349697,700.0685572764756,1.2958065490894646,113.73073254699193
153.03552867587075,7.95822172223671,4.537782471031757,3.2784534585595586,38.01490034665061,153.03236071574062,799.927895675253,1.7966103292890834,129.7400060702115
150.0264488244506,8.04970759379501,4.483846808189488,3.291338646111231,37.9858132293036,150.0349090284698,700.0084382834613,2.9135863749805626,113.57756694233647
129.91109589240313,7.951795404823541,4.327489167509051,3.265792346239849,31.90262596737252,130.09666800299024,599.9308223609531,6.468513934508523,106.2155149493608
172.94922972557265,5.962354538367752,3.105371681776788,2.318901497745119,25.47784760849264,172.9672116491451,800.0449026306,1.133690118778012,158.5013606297205
83.96610833770458,7.060279975097832,3.873222771242215,3.049686574979516,33.789414809647134,83.99994769227142,700.0100418397102,1.3743815788087343,120.4242457619613
107.96713495551252,6.034822675587895,2.469182652961925,2.042265430949367,16.98503113387006,108.0477549077844,700.0640786602954,0.8867522244584591,169.86528037194876
174.9890032953571,6.955234474796708,3.976200612820227,2.9748357001738635,31.832373156778104,174.95676361911035,699.9931858665784,3.7710120080725673,124.0678635565978
199.0251074393082,6.956753910745679,3.977540985541064,3.0060835445516343,31.74863485218222,199.00289256598776,699.9416924345907,2.741430869749971,124.22223400555684
203.0358380184984,7.066414539780183,4.0955235190757175,3.0055176533221597,31.77223546378173,203.0276993096695,700.0799989214875,16.704118782269862,124.20062575750302
76.08900768297315,8.031826466824223,7.31355360970513,5.326910155856687,66.90607023258764,76.11544144012375,700.0401682683391,7.235482845229781,85.58353077700288
167.99289911712518,6.9346219598546375,4.670518285667312,3.486699876619646,50.44638643843412,167.99204791890008,800.0922743025164,2.3947083767805557,112.64840468398337
137.9890734155691,6.9623781932621736,5.410782833302045,3.8930945242392583,38.01194434251694,137.9790338725114,700.0629094116581,5.786313133305512,113.54735607261738
160.10090062199149,7.013154627607495,3.921739047532605,2.995980220830717,37.97992202379616,160.02443742899706,699.9548304171132,1.480186920211111,113.57767667540818
216.97929397330768,6.8932594278584105,3.575290894309322,2.8551489086266573,25.48638240380828,217.0018375827918,799.9593508722368,2.613011510567968,158.4578729040704
222.00883729777397,7.928694408139489,3.576303013606833,2.8869333012825096,25.489914890935907,222.04811223123147,700.0113960132853,3.3582013192450373,138.65033319530687
118.94167412365331,6.110935648104581,3.704531025970644,2.973731230568667,25.504101445057632,118.9663781654883,600.0178044310557,3.8525376596651366,118.81167645071196
79.98236955976141,7.071147744334456,3.821196009008518,2.7829742788488803,31.719228459354067,79.96276865807505,699.9996429377891,4.17488418675715,124.29009243442867
108.93935072767134,5.001350126047413,5.062654954469847,3.154769188469845,62.95326186962396,109.0577619493666,700.0695139710933,1.9456733497419791,88.23320338607726
147.89550186325107,5.973729777770869,4.347100678890671,2.898563027396151,38.06700997103542,147.92840829246688,699.971883378326,2.691022652951748,113.45044732290017
148.90853895708898,5.957005460742837,3.7982831688566407,3.78754294898154,30.33424543331111,148.99047705287154,700.0373681184706,3.237428977511001,127.10265579955839
177.9955132053622,6.916278444494432,3.4565651415875767,2.5713272125961364,31.33106012119428,178.00941624541628,699.9399026287085,3.5362178964935858,125.04698005687807
152.9845260974379,12.008771949253406,4.1640558138323,3.195525465928025,31.95191550567336,152.99300545870048,799.9381533895064,2.011889295481025,141.5167875943081
421.9738104636672,9.98642774619724,4.749393681904203,3.848446685876309,37.42624513695005,422.0027291727729,700.1010972248293,4.8322077645720505,114.43862456166995
92.9818666400426,6.999263726585323,8.44975027740194,6.513625984388296,50.072331630704944,92.92769765488156,699.9827924259489,1.089573065033597,98.92099054045143
421.9859194738936,9.974194259236034,6.727605778363659,5.046999253873849,37.47287197556336,421.96506367537125,699.9390508640724,9.518324269314482,114.34093377536706
155.05766420737086,6.950936604486964,2.919049263661437,2.24300156132543,25.472022000408806,155.07664277396665,600.0276495368785,1.2876645824215844,118.88841926807085
400.95212749210685,13.036622948864856,8.096126564700592,2.0416538380881684,50.09471980029829,400.94112371351423,700.0250217080497,2.795703535768377,98.90484981972153
168.99814098269562,11.932380438222598,1.5715676847418405,1.2611572084616984,12.599348082918832,168.93738988013573,699.9775501617088,1.24485246470245,197.20143652421334
500.0286960312723,11.054125039964898,6.928737269961177,5.767871474214868,41.49934571018725,500.0432292893572,700.0455153406265,0.0329379566008966,108.66899559213041
230.9742686716639,11.981441729900055,3.0977127622479177,2.3890461776036163,31.22863117579445,461.97875469438895,700.0651720494493,0.5525404943849017,125.27430382839148
376.9203686417703,12.016616506072603,7.5841111241563315,2.781560452143459,49.92784245132323,376.9696354930802,600.0305037850416,11.743692439317863,84.91842480600643
188.994626573542,7.021197650908394,4.0986501359902,3.2763841550516317,25.52836236909516,188.9840593504564,700.066913308673,3.75933480757808,138.5568733154125
435.0411134483404,10.018369165862085,9.01968942822956,3.998088092767388,41.48180453061044,435.0454001636522,699.9332630117135,4.089883060154833,108.67454052805417
158.10439210805947,13.10709726372034,2.4671220259319604,2.0841933468639904,12.494679313973911,157.97712068099648,700.0677153268866,0.684135280496292,198.05120673686247
385.00874211563,13.002822996543884,9.21719358888018,5.963642237457972,75.03225206817909,384.99068964607534,699.9918258936983,12.117063801992604,80.81072027056356
157.036236694501,17.06273141259577,2.9118726991737485,2.250127109618714,25.022714750747216,157.01525510532358,699.9949129111686,0.8060554802632666,139.9354250498767
281.9646315534808,11.0165600783757,8.979818688929308,6.439495702925802,74.99314745916044,282.0169837650415,700.0309840252976,4.935493801800889,80.83630839200355
166.99523424162643,10.044398573482754,4.0282163066172165,3.2010475515211283,25.494952384221826,167.02583353377972,800.0693409212232,1.449091283659754,158.45302174945738
500.0898030533763,12.993357533654384,4.32949499264625,2.460495981476853,25.44970768696075,499.9825173514049,500.0781677365175,10.90895266528664,99.1280345744072
342.9435605307351,11.95838272381077,9.048518729059138,6.489567334863301,87.4908234634587,343.0546830148705,699.9738833300863,0.0643779628451196,74.83427996036978
183.0738388477228,5.991708600058376,5.041710732135476,3.53748580374576,38.0446771502835,182.9833630450636,699.9754983827254,6.24513734924748,113.4843271181905
147.04840654948748,5.968157740444191,6.1468436074181865,4.479295471624973,50.0279331636069,147.0041968704415,699.9861824430648,3.79214726298906,98.96535497382135
159.041745787451,5.953398124045604,6.712047598696055,4.574180434327565,49.988536046801066,158.9859580726974,699.9566914445538,4.145068580718157,99.00017459576704
168.0376641933505,7.02018106266285,5.27126328942717,4.763901135492267,50.01040431837458,161.9404627530559,700.020434628431,2.1981657157310286,98.98754081579946
119.94575760947664,6.033001306232241,6.936069334567855,5.5483969746694255,49.98457941203773,126.02865102458404,700.0420773855536,2.233337556761586,99.01617006010632
171.02949159072256,7.926165250485202,3.767496446809343,2.944257950805859,25.474969099224957,170.93485678058752,799.8990247923427,1.3063382712023286,158.4814128935166
124.04778178675222,10.00520102691027,3.4945405334161865,2.748157902735422,25.52531509463368,124.01699164127712,799.9216254475402,1.483305808670277,158.32951517886798
133.96719607068025,6.968201541229922,3.879727254198493,3.252030087178294,25.44911304196091,134.05387701762248,699.9859343358557,0.6643717540068158,138.75638857394483
143.02423674842265,5.960847871664924,3.2953222724561626,2.478440791647992,25.49199799165712,143.0074753790477,799.9727080836827,0.7938879242612512,158.44306427547116
132.0357537302219,7.093283606108274,4.488157730080953,3.55173666453258,31.966187152354458,131.9589326308669,699.993920090769,0.5306016258637366,123.80804018467126
92.98809396513133,7.03434935318723,8.436009478455496,6.5105649773915175,50.03326566911081,93.01785918573393,700.0780186305891,1.0499754226271878,98.9730642889733
154.97392542590856,7.101688479556906,2.9348902558694827,2.1675343916800176,25.48987635495972,154.96676953845278,599.9393816731233,1.3332236101026342,118.829291233572
189.02073564486568,6.994696118383451,4.051856888064774,3.2485661446259777,25.538943205746552,188.93135886511763,699.9316996465647,3.725491793100984,138.50141227100073
156.99631774028884,16.930943792547453,2.96302517201412,2.2894327504798944,24.98517736239839,157.01059277006487,699.9879450465589,0.9266283278040408,140.03911014434613
167.02921271917222,9.976416410776997,3.908805360710873,3.143889385403964,25.44889160135449,166.98991412889328,799.9925043961586,1.55399339044439,158.5811204122139
146.0326654335038,7.036133115595918,3.6711891996188566,2.74147117371478,31.917366976866784,145.98752571489416,699.9846325702356,1.5911134796440336,123.90104723241434
124.07552787756764,8.01493434159283,4.5167491253109695,3.253778595190681,37.96207106156808,124.062691453894,699.9398642310658,1.727631228394512,113.60194838991367
141.03138215172245,9.002019702042318,3.6706734438794864,2.8388537197696326,25.53174170530416,141.05431316919513,700.0289805646942,2.839369415402168,138.54019630877113
218.9728972881245,6.9457787175889285,3.010968638323114,2.421671327676689,16.050717120999586,218.9379630015892,699.9982026613953,6.088988530435065,174.722849767591
126.05607156798408,7.958262781895264,4.454256066568316,3.4049453183533007,33.22997970617694,125.91479474881848,700.0306820611875,1.014976941778982,121.43728173231237
209.00180937402823,6.001719481577745,4.255672722992895,3.286157296045058,31.942269827210485,209.0162557755385,699.9308929151692,2.209699077611368,123.84323141372607
229.90356639143536,7.06303921936138,3.956458893232752,2.9174474278854143,31.985921994010862,229.994096055826,700.0337857157327,6.945755869717188,123.77688928923145
223.89947906771528,7.083105324198553,3.9505944780987794,2.949428948454434,32.040535071799496,223.99895267600456,699.9898734785695,4.030035506218438,123.66359772480502
225.00549485157129,8.974650790056355,4.9171108889341655,3.457825560410561,49.96002097677281,224.99978424800295,599.9637524864817,5.217604829727727,84.88162920224141
231.9752270808968,6.991819095412252,2.866144537613902,2.1626938326907728,18.008899501667933,231.96795496195432,799.9263570197375,1.3116005453479451,188.49785800776968
176.9769242455492,7.996975836888198,4.357601543435348,3.288268334807578,32.006227612889866,176.99464888645568,700.0368682485605,5.985682451402713,123.73816421887753
183.0005574474875,6.045008506865576,5.1293979014701785,3.45147583306608,37.95330595550032,183.0263457063596,699.9264373334502,6.224817834160991,113.61288603353573
146.98008248635836,5.985689167903346,6.108532442062312,4.459679727033277,50.00777627193852,147.00791297478776,699.9689915734726,3.750538289610562,98.98286723470709
159.05415931191618,6.058532647940598,6.592245185551876,4.536296635780295,49.99208879924056,159.05809860167756,700.0149760524956,4.133503908384828,99.00490008602513
168.00133211396732,6.963388486326657,5.328415515507919,4.666820695129491,49.92421663828464,162.0073411755216,699.9832351744175,2.124028622167041,99.06768375231539
119.99376353223344,6.0369554983467175,6.953311674800048,5.497091582154128,49.93787087336731,125.91601242286274,699.9572282768586,2.144000612415208,99.0504588447928
171.02648020745377,8.005876322814723,3.76993577845912,2.9786986924293672,25.524602300159085,171.02965034657046,800.000727381877,1.3020768457399692,158.3473828672982
124.0564445780282,9.977645197522556,3.440827103688889,2.7861152277428447,25.45564513728648,124.07313491215028,799.9608384069481,1.5455397570816365,158.55380649256642
134.00848517358062,7.042098341527093,3.7769683555095046,3.1554856504112463,25.56026087604084,134.0223292237484,699.9252023169153,0.5750358204625862,138.44235887107587
143.01880355773693,6.024823821953572,3.2580839692867296,2.5835561146980326,25.543206136943954,143.0555743278061,799.8976377408284,0.8361439044849236,158.26931041547186
131.94948695568627,7.0627279073551,4.554968581842567,3.589248147566553,32.02981802368286,132.0557529570233,699.9952472450532,0.5098969211265432,123.68523417978962
93.0100068454783,7.076615262016799,8.362870421624311,6.466879379744464,49.98642428706346,93.07259331905304,700.0899221378926,1.1323030470604876,99.0211100110582
154.98531927733637,6.991180419596679,2.957239832046894,2.1925491038292435,25.45296117307276,154.98174860774276,600.0402845509424,1.3067373739859027,118.93543103141936
188.98601634829785,7.007420725586813,4.115091421740383,3.143618444839963,25.516417224525934,189.03851264633204,699.9240960078113,3.710379966168573,138.56102828655006
156.93323868577363,16.96613754289397,2.978106629492473,2.219381314962974,24.944921054514968,156.9937264382814,699.875203809359,0.8825500918715394,140.12948956788725
167.02790595371107,10.0080134788277,4.049220770269057,3.1703247608537577,25.57856780054914,166.98089227073748,799.9404459300307,1.5250628915518494,158.16833535787862
145.9646308068736,6.975331878258928,3.705453862303295,2.72387810794655,31.95263913869868,146.05110047411011,700.0835340825021,1.6365610986786725,123.85013829230536
123.94297933086106,8.042519541361916,4.420490183421158,3.19724675674513,37.91535351523239,123.99034491566692,699.9853315158344,1.6271449792371733,113.6792983758733
141.07824302431865,9.011614204721184,3.649370593495748,2.8220067809292595,25.53159395630553,141.08135361823048,700.0002626040999,2.7927944966360534,138.5349136840559
219.0798855662682,7.015158740189468,2.918788417472931,2.482814747509786,16.06106184734666,219.00072026023545,700.0366233254274,6.060210864581568,174.67615920774324
125.9979127575965,8.029283056124344,4.492292656705574,3.443934147685109,33.26756805635923,125.95890928495614,699.9718872938618,0.8920135818430837,121.35846396900445
208.90498013092076,6.072493526109609,4.188443818330104,3.298848316210634,31.99398399583959,208.99561941577724,699.9828614252443,2.3600672531823403,123.75229027715893
229.9748668176529,7.034395598392472,4.097175798184366,2.8805842835740805,31.898766653698875,229.9691364995421,700.0632672456451,6.888858173481756,123.9510884323562
224.01127525848983,7.023935480910411,3.978498788247797,3.08721290223833,32.105769435102204,223.84128198297964,699.9158535170204,4.051987554353686,123.52483697689608
167.95361823416695,8.400646284286728,3.834101139970144,2.8649112121686606,27.538741442670357,167.93798678196126,699.993569680847,4.010211258233424,133.38961105862072
290.53520836013973,11.205658260852037,7.445050139583042,5.154315630898001,59.79863041260322,290.4433291990516,699.9170342500115,7.966797064171998,90.51091277373907
145.13399246347845,6.079936653566085,5.790121876528314,4.256494339282243,47.557733161101,145.13103087350973,699.9744710374779,3.4958240390182618,101.50130549794909
152.65412149472562,6.6565163076009055,3.804373040680792,2.896205183552914,31.79359178627563,152.6151472636836,767.5238040814152,2.4171674158644176,136.1200364495919
140.71183387471535,6.9097230707726975,3.938851223875461,3.012393809834274,33.371266654988254,140.71673609616664,778.5611352459309,2.133102353734339,134.7740796815928
77.7443067059677,8.210255725025164,7.124050982652949,5.397736180091691,65.4314440773593,77.74641479006712,699.980625939878,6.712697093199891,86.53519309881912
121.7139925396164,7.069853881720074,4.214729730955015,3.0858498358609983,35.29175097509266,121.76671410061404,699.9664826019684,1.788740672776164,117.82586630997717
397.27411232015567,11.486205929074044,5.370214334750016,3.3799555881325154,31.71202315805581,397.233632485099,550.3981805730592,8.512802699917238,97.738352598592
149.42628624920738,11.716665732907458,2.169883032055353,1.7287263471499477,18.410102380393635,149.52538475189644,700.0692011973256,1.15540860341813,163.15968940592654
132.9885651275674,6.011470045674851,3.8609873004841258,3.414415020875038,31.144364882227475,132.93644090422413,699.9998256965232,2.581228176149047,125.43195533048278
131.72817237938426,6.037878577822209,5.355594801469342,4.013305418142558,42.22493729694309,133.8330059578435,699.982167185997,2.491075516691596,107.72151912855367
253.7502364715727,6.982542704022554,4.182050757155964,3.3085533672581677,33.47369926767445,253.85419492166477,699.8852027710859,4.067410326241316,120.9692412282765
120.5633147707911,9.47460274026907,6.45572003329691,5.002391176921791,40.94679130714818,120.58985261442788,750.0881948908105,1.1451224873241963,117.2201824320489
161.18795349442632,14.099299583715142,3.384240580024321,2.5627340108934216,25.201980608530533,161.17389282802867,741.6537182047514,1.093455655240578,147.73515148562012
164.6026189116575,6.642379148046526,3.8536525344647767,2.911475581153621,33.01497937631851,164.67173802323188,700.0023518275623,2.5776255713146816,121.82712179293753
122.44110300632684,7.035055303440839,2.985225247344957,2.330488957516145,169.63785948141705,122.54460245189472,570.8969869511404,5.076969127055604,43.83251186179886
159.68677520219265,7.303519358931069,3.4766245272049137,2.6899816849717864,25.72669283275393,159.75857435196644,799.9483855760176,0.9435083378883118,157.71390523127687
134.83166876991896,7.569210237416861,3.322986602495024,2.571487900750745,25.553900769836485,134.7884456545694,799.9626176989029,1.1040041244694063,158.24904245946044
41.78024725756744,6.779904143974909,2.509642948173595,1.8686431064927205,18.8367887739199,41.77125744954044,674.9101075634919,2.6221244387865403,155.5043342678432
132.26351118494483,7.377386014154927,8.067508032047778,6.253813347870604,48.56209235361677,132.19290911461033,699.9870373087089,1.4780141931009,100.44800192528933
176.50954978947837,6.105068154629968,3.6687930258412096,2.119346780004841,32.40135287272469,176.60226670807376,798.3264168351593,1.9280360682159263,140.24872715789047
134.43446225679858,6.946226844682421,4.194759578811042,3.2170555557700755,33.08798437305945,134.47848760709633,762.1088129435935,1.4542981693307155,132.48961186442943
134.68074140437906,10.519220566091748,3.471042489628485,2.793794978071043,25.465900016009808,134.83368878846065,800.0246769170021,1.7913684355048354,158.53452958377247
143.55486900805187,8.998355800895789,3.793123000455767,2.7888972332183326,29.12807633244238,143.52808884759972,742.0440792282444,2.310105311000692,137.49085167807416
153.08404637233448,11.055848669644048,4.4773381524543785,3.3909026662924227,31.772436690171244,153.1351874327308,781.0695353208104,1.6836254945321432,138.56847502895528
215.5294667880457,7.058359272197346,3.983629999846311,3.166821152626892,30.425740454295784,215.478311732322,700.0257517368366,2.844240839291581,126.90929703905813
147.24717466346388,6.077591291277459,5.201839893978044,3.92784550973878,38.59057946403456,147.22114960882536,700.0205788097746,3.649753937998313,112.68605042810447
141.06475880853412,6.066344419353201,5.984597372100873,4.083529960562668,45.488451288012186,141.11756267375728,673.1900653439218,4.066707392652432,99.81300314845998
152.77220950632707,6.207233818030375,3.851100653685666,2.858351571586782,32.29912617590451,152.6989108359161,676.453932109694,3.1845318082027254,119.0262741182821
148.4349896777703,14.076279836882744,3.3583963853596908,2.5272267234234205,27.29015747603108,148.44838132937437,668.3158104697455,2.5893326558844367,127.93186012420925
170.25279994423786,9.915653935793785,3.947454299968821,3.140185928905271,25.09757027038964,170.3603769212448,800.0144280576801,1.6044466766008607,159.69156608540357
90.65896484936448,6.989858096913577,3.904094713637028,3.03654383802148,32.62797202054902,90.70370759792016,699.9802943997329,1.2400180046915048,122.54363919029052
128.6042903301861,9.072236865665534,3.3913733729999267,2.706629395674883,25.489335033849372,128.73949406979676,799.9580204205271,1.4345856789698137,158.44843140395758
137.7662279924032,7.067917068533256,3.8928448345364592,3.0134247100274965,25.201365388601104,137.7800067605016,703.8209461106193,0.6873171468496504,140.20069030845832
158.1693897295428,6.8188355142008605,4.42445980032464,3.211870655475413,34.58933073703879,158.13252469128042,699.9859499353093,2.5497086602555075,119.01953343649491
103.36911270890133,5.98417584609079,5.549865590652904,4.024499717725587,61.47988803533044,103.35543950324887,666.7373776256178,6.009234307321892,85.03315021014154
37.87110267817906,7.051582870631687,2.2589122574179523,1.9174320175346624,17.251578366824308,37.265483571901406,700.0040229860692,2.363823307203211,168.53345275213738
166.05091440958915,6.179008037776471,3.536858282762339,2.8412359149245696,25.58871919270215,166.07308175589617,772.9374538771915,0.6617766033796224,152.7988473088561
160.90912165514894,6.938940763521021,3.9475448701767695,2.9170703769950355,41.8900829431117,160.9365195535051,751.2595795731464,2.8097177463735927,116.07385618917132
